loan_id,customer_id,application_date,loan_type,requested_loan_amount,approved_loan_amount,loan_tenure_months,interest_rate,monthly_income,monthly_expenses,employment_type,credit_score,existing_loan_amount,loan_status,repayment_status,emi_amount,city,income_segment
LOAN002729,CUST000691,2023-03-15,Vehicle,1641800.0,1444000.0,47,10.18,141671.91,46495.47,Salaried,637,778985.01,Approved,On-time,37382.75,Ahmedabad,High
LOAN003343,CUST001046,2023-03-15,Personal,284400.0,0.0,30,15.31,46089.89,30872.13,Salaried,555,16739.35,Rejected,Not Started,0.0,Pune,Mid
LOAN003041,CUST000161,2023-03-15,Personal,135700.0,115600.0,40,13.36,44657.09,23440.45,Salaried,686,0.0,Approved,On-time,3596.91,Bhopal,Mid
LOAN000228,CUST000177,2023-03-15,Business,729000.0,729000.0,69,12.77,24300.1,6606.92,Salaried,671,0.0,Approved,On-time,14968.26,Vadodara,Low
LOAN003562,CUST000177,2023-03-15,Home,1977100.0,1700700.0,199,9.34,32951.38,11499.62,Salaried,541,0.0,Approved,On-time,16836.04,Vadodara,Low
LOAN004086,CUST000706,2023-03-15,Personal,202500.0,183500.0,25,14.78,16874.46,10011.4,Freelancer,575,69345.25,Approved,Late,8572.71,Nagpur,Low
LOAN004889,CUST000318,2023-03-15,Personal,131200.0,105900.0,21,14.01,40884.67,16513.13,Business,630,0.0,Approved,On-time,5715.52,Lucknow,Mid
LOAN004306,CUST000895,2023-03-15,Personal,87600.0,86300.0,10,14.63,22740.44,11451.27,Freelancer,567,2115.74,Approved,On-time,9219.19,Vadodara,Low
LOAN006555,CUST001865,2023-03-15,Personal,90600.0,71500.0,22,15.76,25402.53,10584.69,Unemployed,499,94969.49,Approved,On-time,3763.24,Hyderabad,Low
LOAN005020,CUST002188,2023-03-15,Business,579100.0,332000.0,24,13.5,19304.1,5687.64,Business,567,14042.77,Approved,On-time,15861.97,Chennai,Low
LOAN005475,CUST002872,2023-03-15,Business,618500.0,576800.0,91,12.96,25705.73,13007.51,Salaried,611,249239.19,Approved,On-time,9986.9,Kolkata,Low
LOAN003556,CUST000792,2023-03-15,Personal,385800.0,376100.0,27,13.73,41670.98,17857.87,Salaried,648,31875.61,Approved,On-time,16270.75,Mumbai,Mid
LOAN000824,CUST000923,2023-03-15,Business,1455400.0,1377000.0,57,12.79,48514.19,15694.64,Freelancer,675,0.0,Approved,On-time,32359.31,Jaipur,Mid
LOAN005190,CUST001456,2023-03-15,Vehicle,173700.0,125600.0,25,10.42,49394.47,24422.58,Business,591,374201.62,Approved,Late,5610.72,Chandigarh,Mid
LOAN002324,CUST000044,2023-03-16,Personal,420500.0,420500.0,55,13.12,35038.43,19920.01,Freelancer,716,388830.91,Approved,On-time,10213.69,Surat,Mid
LOAN001619,CUST000026,2023-03-16,Home,7362200.0,6615400.0,248,9.09,122702.57,26570.87,Salaried,651,2001404.68,Approved,On-time,59225.9,Delhi,High
LOAN001364,CUST001457,2023-03-16,Education,517000.0,338200.0,72,11.59,22662.22,9125.1,Freelancer,546,21645.8,Approved,On-time,6539.99,Chandigarh,Low
LOAN005011,CUST001044,2023-03-16,Gold,583700.0,583700.0,12,8.61,162517.22,58148.33,Salaried,722,1021603.1,Approved,On-time,50939.92,Lucknow,High
LOAN006643,CUST000615,2023-03-16,Personal,540600.0,423800.0,33,14.54,45053.69,28048.24,Salaried,602,0.0,Approved,On-time,15657.22,Hyderabad,Mid
LOAN000750,CUST002173,2023-03-16,Gold,519200.0,413500.0,36,8.57,103350.58,50637.22,Salaried,716,0.0,Approved,On-time,13066.59,Kanpur,High
LOAN004346,CUST000190,2023-03-16,Gold,191300.0,0.0,25,9.02,35451.07,16910.55,Salaried,644,56236.59,Rejected,Not Started,0.0,Kolkata,Mid
LOAN003629,CUST000971,2023-03-16,Home,1769000.0,0.0,72,8.85,29482.9,16559.56,Unemployed,647,139347.5,Rejected,Not Started,0.0,Bhopal,Low
LOAN003500,CUST001774,2023-03-16,Education,185100.0,0.0,175,10.57,69403.29,38119.24,Salaried,703,0.0,Rejected,Not Started,0.0,Ahmedabad,Mid
LOAN004503,CUST002121,2023-03-17,Gold,137700.0,0.0,31,9.12,17207.75,5589.95,Salaried,672,28824.5,Rejected,Not Started,0.0,Pune,Low
LOAN002542,CUST001294,2023-03-17,Personal,353200.0,344700.0,56,14.83,29433.0,18990.64,Self-employed,593,169074.73,Approved,On-time,8565.54,Indore,Low
LOAN006556,CUST002191,2023-03-17,Vehicle,860400.0,517000.0,32,9.99,43021.35,24100.72,Salaried,641,0.0,Approved,On-time,18470.46,Kolkata,Mid
LOAN000899,CUST001582,2023-03-17,Home,13500000.0,12822000.0,74,8.34,353753.42,134916.52,Salaried,759,1147885.9,Approved,On-time,222217.6,Chandigarh,Premium
LOAN002464,CUST000114,2023-03-17,Vehicle,450100.0,410800.0,42,10.79,22504.11,8611.98,Salaried,578,13167.08,Approved,Late,11787.2,Kanpur,Low
LOAN004004,CUST001891,2023-03-17,Vehicle,1092300.0,719900.0,16,10.11,132645.78,63026.77,Business,617,0.0,Approved,On-time,48283.43,Lucknow,High
LOAN007563,CUST002638,2023-03-17,Home,4320900.0,0.0,195,8.99,72014.24,33372.33,Salaried,669,700723.36,Rejected,Not Started,0.0,Bengaluru,Mid
LOAN003955,CUST001469,2023-03-17,Home,13500000.0,11118800.0,67,8.31,454402.96,196693.15,Salaried,806,0.0,Approved,On-time,207981.34,Bhopal,Premium
LOAN003534,CUST002293,2023-03-17,Home,1347900.0,0.0,338,8.74,22465.05,8992.37,Salaried,660,23007.22,Rejected,Not Started,0.0,Kanpur,Low
LOAN003337,CUST002193,2023-03-17,Home,13317100.0,10905800.0,238,8.61,311277.34,156370.75,Self-employed,749,2252188.11,Approved,On-time,95705.87,Ahmedabad,Premium
LOAN005347,CUST000004,2023-03-17,Home,3073100.0,1856500.0,247,8.28,103535.42,48924.27,Salaried,806,287197.82,Approved,On-time,15678.51,Delhi,High
LOAN000298,CUST000943,2023-03-17,Home,1447700.0,0.0,147,9.19,125903.37,65238.72,Business,616,642877.98,Rejected,Not Started,0.0,Coimbatore,High
LOAN004515,CUST001633,2023-03-17,Vehicle,634500.0,634500.0,53,10.14,31723.37,10344.16,Salaried,648,0.0,Approved,On-time,14901.57,Surat,Low
LOAN004857,CUST001106,2023-03-17,Personal,560500.0,442200.0,44,13.45,55122.32,24833.93,Freelancer,694,314382.72,Approved,On-time,12786.13,Vadodara,Mid
LOAN007127,CUST001115,2023-03-17,Education,1216500.0,999500.0,25,11.14,50279.71,20578.19,Salaried,595,124.67,Approved,On-time,44983.1,Lucknow,Mid
LOAN007328,CUST002250,2023-03-17,Personal,292200.0,0.0,38,13.88,24346.9,9809.69,Business,633,53308.61,Rejected,Not Started,0.0,Jaipur,Low
LOAN001954,CUST000732,2023-03-17,Home,3968800.0,3575600.0,204,8.67,66146.25,15130.52,Salaried,668,175582.43,Approved,On-time,33561.05,Indore,Mid
LOAN001454,CUST001578,2023-03-17,Vehicle,509100.0,0.0,81,10.0,25456.68,15520.26,Salaried,680,20431.28,Rejected,Not Started,0.0,Lucknow,Low
LOAN005618,CUST000468,2023-03-17,Business,910500.0,645000.0,74,12.99,30349.71,11460.23,Freelancer,631,0.0,Approved,On-time,12713.12,Ludhiana,Low
LOAN007128,CUST001836,2023-03-17,Home,1483700.0,1436600.0,172,9.08,24727.99,10975.74,Salaried,653,0.0,Approved,On-time,14961.88,Coimbatore,Low
LOAN000557,CUST002650,2023-03-17,Education,326200.0,0.0,111,9.68,89870.99,51341.42,Salaried,784,0.0,Rejected,Not Started,0.0,Hyderabad,High
LOAN005218,CUST001680,2023-03-17,Home,10451900.0,9018500.0,169,8.6,485376.58,216728.6,Freelancer,708,0.0,Approved,On-time,92218.82,Kolkata,Premium
LOAN000048,CUST001608,2023-03-17,Vehicle,460600.0,457400.0,41,10.33,23029.94,10107.84,Salaried,609,49437.78,Approved,On-time,13287.85,Lucknow,Low
LOAN005830,CUST002839,2023-03-18,Business,457600.0,424800.0,69,13.06,15251.87,6033.46,Salaried,607,34508.68,Approved,Late,8786.7,Ludhiana,Low
LOAN002632,CUST000293,2023-03-18,Business,2684400.0,2177700.0,102,12.2,155323.68,71206.56,Salaried,740,0.0,Approved,On-time,34398.98,Patna,High
LOAN004641,CUST002641,2023-03-18,Vehicle,958200.0,909000.0,43,9.68,47910.6,7186.59,Self-employed,711,0.0,Approved,On-time,25101.67,Vadodara,Mid
LOAN001342,CUST001982,2023-03-18,Vehicle,1234300.0,813300.0,66,9.86,142615.07,86504.6,Salaried,737,253930.78,Approved,On-time,16013.9,Lucknow,High
LOAN002443,CUST001450,2023-03-18,Vehicle,1022100.0,809200.0,20,10.31,51104.97,29113.22,Business,662,70723.79,Approved,On-time,44208.83,Coimbatore,Mid
LOAN002934,CUST000292,2023-03-18,Home,3497100.0,0.0,66,8.99,58284.23,23586.27,Salaried,686,41858.12,Rejected,Not Started,0.0,Pune,Mid
LOAN000523,CUST000083,2023-03-18,Personal,487100.0,443400.0,42,13.36,54365.41,29840.23,Salaried,711,0.0,Approved,On-time,13274.67,Kolkata,Mid
LOAN003362,CUST002672,2023-03-18,Personal,378800.0,264800.0,60,14.33,31565.42,9290.71,Business,610,110064.45,Approved,On-time,6206.83,Kolkata,Low
LOAN004173,CUST000528,2023-03-18,Home,2128800.0,1913000.0,164,9.22,35480.31,14816.84,Salaried,637,0.0,Approved,On-time,20557.07,Indore,Mid
LOAN006192,CUST001426,2023-03-18,Vehicle,552300.0,484200.0,43,10.33,43565.08,19553.86,Self-employed,667,69565.41,Approved,On-time,13520.67,Surat,Mid
LOAN006826,CUST000827,2023-03-18,Education,495200.0,495200.0,80,11.52,19809.49,8530.3,Business,521,108520.05,Approved,Late,8896.52,Coimbatore,Low
LOAN003420,CUST000546,2023-03-18,Personal,161100.0,0.0,28,15.44,24914.36,10139.38,Salaried,540,79599.07,Rejected,Not Started,0.0,Kanpur,Low
LOAN003200,CUST001478,2023-03-18,Education,1227700.0,993600.0,33,10.8,49109.36,32043.33,Salaried,654,0.0,Approved,On-time,34935.59,Vadodara,Mid
LOAN005741,CUST001479,2023-03-18,Vehicle,422000.0,0.0,75,10.46,21097.83,11202.95,Self-employed,581,0.0,Rejected,Not Started,0.0,Bhopal,Low
LOAN002302,CUST002696,2023-03-18,Gold,76000.0,0.0,30,8.25,42254.77,16984.29,Salaried,734,0.0,Rejected,Not Started,0.0,Pune,Mid
LOAN002654,CUST001250,2023-03-18,Home,1485600.0,1315200.0,153,8.79,36571.54,15065.88,Salaried,695,0.0,Approved,On-time,14322.81,Kanpur,Mid
LOAN006265,CUST002002,2023-03-18,Home,3987900.0,3421600.0,211,9.12,66464.9,29199.04,Salaried,665,0.0,Approved,On-time,32602.78,Bhopal,Mid
LOAN000830,CUST002891,2023-03-18,Education,1497900.0,1227500.0,80,10.24,426136.85,138167.28,Salaried,747,4752.43,Approved,On-time,21235.3,Chandigarh,Premium
LOAN001094,CUST002613,2023-03-18,Personal,460500.0,417900.0,33,13.9,65199.04,28134.41,Salaried,654,0.0,Approved,On-time,15310.12,Jaipur,Mid
LOAN000594,CUST002043,2023-03-19,Education,1087600.0,927000.0,31,10.73,51367.7,29437.2,Salaried,682,36306.48,Approved,On-time,34371.56,Mumbai,Mid
LOAN007877,CUST001337,2023-03-19,Vehicle,1218000.0,1053400.0,84,10.2,60901.38,28939.48,Salaried,673,231891.06,Approved,On-time,17596.74,Indore,Mid
LOAN003451,CUST002242,2023-03-19,Education,948900.0,653600.0,125,11.32,37956.39,20263.25,Salaried,584,140300.17,Approved,On-time,8925.85,Mumbai,Mid
LOAN002930,CUST002961,2023-03-19,Gold,52900.0,44100.0,5,7.94,61560.66,23591.91,Salaried,805,10319.7,Approved,On-time,8995.85,Nagpur,Mid
LOAN002732,CUST000833,2023-03-19,Personal,179400.0,154700.0,38,13.74,63719.38,21091.9,Salaried,671,403751.86,Approved,On-time,5043.63,Nagpur,Mid
LOAN000175,CUST000912,2023-03-19,Personal,401700.0,365400.0,49,13.63,294592.81,82185.19,Salaried,655,2205566.6,Approved,On-time,9765.02,Surat,Premium
LOAN000273,CUST001744,2023-03-19,Business,1720700.0,1682600.0,95,12.72,74153.38,32494.98,Business,683,73157.23,Approved,On-time,28187.57,Nagpur,Mid
LOAN007929,CUST001864,2023-03-19,Gold,330000.0,251900.0,18,9.02,67743.92,31094.26,Salaried,677,37382.79,Approved,On-time,15014.96,Lucknow,Mid
LOAN002151,CUST001028,2023-03-19,Business,1036300.0,588500.0,36,11.87,161641.65,126498.33,Freelancer,723,0.0,Approved,On-time,19510.1,Surat,High
LOAN006725,CUST000855,2023-03-19,Education,607100.0,480700.0,179,10.9,24282.41,7257.4,Business,597,0.0,Approved,On-time,5445.56,Ludhiana,Low
LOAN007687,CUST001657,2023-03-19,Home,10768300.0,7901300.0,346,8.25,395865.02,239092.36,Salaried,867,206539.13,Approved,On-time,59919.32,Nagpur,Premium
LOAN006655,CUST001266,2023-03-20,Personal,243000.0,172800.0,41,12.97,61202.56,33982.38,Freelancer,728,0.0,Approved,On-time,5239.59,Indore,Mid
LOAN005647,CUST000153,2023-03-20,Business,451000.0,383800.0,27,13.08,15032.72,9822.77,Salaried,619,0.0,Approved,On-time,16485.75,Pune,Low
LOAN002916,CUST000066,2023-03-20,Business,1042400.0,857000.0,80,14.3,34747.09,12068.41,Salaried,507,232908.81,Approved,Late,16677.21,Chandigarh,Low
LOAN004169,CUST000517,2023-03-20,Business,1034300.0,664100.0,115,12.95,34477.19,13764.93,Salaried,620,90746.06,Approved,On-time,10108.41,Ahmedabad,Low
LOAN002360,CUST000564,2023-03-20,Business,2787900.0,2337000.0,18,12.17,92931.36,30075.12,Salaried,704,247565.71,Approved,On-time,142699.67,Vadodara,High
LOAN002018,CUST001316,2023-03-20,Personal,152600.0,0.0,33,15.43,28754.1,11540.29,Salaried,541,0.0,Rejected,Not Started,0.0,Nagpur,Low
LOAN004530,CUST000033,2023-03-20,Personal,392200.0,0.0,27,13.54,61037.9,25089.51,Salaried,666,6842.74,Rejected,Not Started,0.0,Kanpur,Mid
LOAN005421,CUST002385,2023-03-20,Personal,182400.0,174200.0,6,12.59,192586.98,45617.01,Business,774,365830.52,Approved,On-time,30108.73,Vadodara,Premium
LOAN007811,CUST000151,2023-03-20,Vehicle,232700.0,136100.0,53,9.22,135579.99,42434.99,Salaried,763,0.0,Approved,On-time,3135.88,Bengaluru,High
LOAN003968,CUST002356,2023-03-20,Personal,519400.0,448300.0,48,13.0,43284.36,16761.33,Self-employed,714,12475.45,Approved,On-time,12026.77,Delhi,Mid
LOAN004015,CUST002189,2023-03-20,Education,522800.0,399400.0,18,10.35,20911.76,11979.29,Salaried,724,2138.59,Approved,On-time,24051.21,Chennai,Low
LOAN002328,CUST002635,2023-03-20,Home,1531100.0,0.0,346,8.98,25518.59,8368.1,Freelancer,632,50131.74,Rejected,Not Started,0.0,Lucknow,Low
LOAN002923,CUST001227,2023-03-20,Personal,984500.0,870700.0,29,13.76,95620.55,44118.28,Self-employed,645,0.0,Approved,On-time,35462.56,Chennai,High
LOAN003317,CUST001644,2023-03-21,Personal,76700.0,59400.0,20,12.92,101709.94,39173.53,Salaried,750,0.0,Approved,On-time,3317.14,Jaipur,High
LOAN003267,CUST000587,2023-03-21,Vehicle,416400.0,284500.0,47,9.64,28638.96,15270.02,Freelancer,710,25170.05,Approved,On-time,7291.67,Bengaluru,Low
LOAN006788,CUST001977,2023-03-21,Personal,162400.0,0.0,18,13.74,72623.25,25913.14,Salaried,688,0.0,Rejected,Not Started,0.0,Surat,Mid
LOAN006244,CUST001714,2023-03-21,Home,6840500.0,5793400.0,127,8.63,228773.26,105184.55,Self-employed,745,0.0,Approved,On-time,69730.27,Hyderabad,Premium
LOAN005746,CUST000179,2023-03-21,Vehicle,1605400.0,1605400.0,83,9.98,137108.19,33011.86,Business,638,320700.57,Approved,On-time,26857.17,Kanpur,High
LOAN002077,CUST001002,2023-03-21,Home,3142800.0,2390300.0,85,8.38,69927.19,21020.14,Freelancer,777,1006648.28,Approved,On-time,37383.44,Ludhiana,Mid
LOAN006823,CUST000944,2023-03-21,Business,300500.0,250500.0,48,13.03,30598.68,12390.97,Unemployed,605,18733.0,Approved,Late,6724.02,Bhopal,Low
LOAN007599,CUST000621,2023-03-21,Home,2867500.0,0.0,187,9.41,158138.41,27037.38,Business,539,149541.29,Rejected,Not Started,0.0,Surat,High
LOAN001071,CUST002469,2023-03-21,Education,170900.0,161000.0,148,10.35,66033.29,29180.58,Self-employed,675,69647.89,Approved,Default,1930.1,Kanpur,Mid
LOAN007061,CUST000106,2023-03-21,Personal,90300.0,0.0,18,12.29,73479.6,28738.45,Business,768,447609.33,Rejected,Not Started,0.0,Ludhiana,Mid
LOAN002470,CUST002761,2023-03-21,Home,1491900.0,1169700.0,336,9.37,24864.78,12396.53,Freelancer,633,0.0,Approved,On-time,9855.67,Coimbatore,Low
LOAN005945,CUST000316,2023-03-21,Personal,235000.0,199300.0,12,13.6,26722.48,14368.81,Self-employed,675,244720.5,Approved,On-time,17857.08,Jaipur,Low
LOAN000030,CUST000291,2023-03-21,Education,413600.0,355600.0,40,10.87,46990.82,24852.38,Salaried,597,0.0,Approved,Late,10637.39,Mumbai,Mid
LOAN005975,CUST000362,2023-03-21,Vehicle,1859800.0,1518100.0,32,9.49,92988.48,44357.22,Business,729,468737.36,Approved,On-time,53882.71,Ludhiana,High
LOAN000476,CUST000145,2023-03-22,Gold,372000.0,372000.0,28,8.55,49487.15,22483.88,Salaried,760,67785.41,Approved,On-time,14702.12,Chennai,Mid
LOAN003836,CUST002064,2023-03-22,Personal,230100.0,221200.0,50,14.31,30873.93,10921.03,Salaried,621,229146.34,Approved,Late,5898.77,Coimbatore,Low
LOAN006150,CUST001691,2023-03-22,Personal,305800.0,0.0,25,13.3,65647.43,34377.81,Business,689,0.0,Rejected,Not Started,0.0,Kanpur,Mid
LOAN002560,CUST001735,2023-03-22,Personal,426400.0,332200.0,42,13.2,72353.95,46090.54,Salaried,702,0.0,Approved,On-time,9919.48,Vadodara,Mid
LOAN002538,CUST001030,2023-03-22,Home,1566900.0,0.0,248,9.22,26115.16,9490.34,Unemployed,609,183083.67,Rejected,Not Started,0.0,Kolkata,Low
LOAN005840,CUST002355,2023-03-22,Home,1535400.0,990200.0,289,8.64,64214.74,24539.5,Freelancer,675,0.0,Approved,On-time,8155.06,Kanpur,Mid
LOAN003817,CUST000238,2023-03-22,Home,2723400.0,0.0,106,9.3,45390.49,30525.91,Self-employed,619,34687.02,Rejected,Not Started,0.0,Pune,Mid
LOAN002603,CUST002199,2023-03-22,Education,715000.0,692600.0,151,9.9,99548.38,58699.22,Salaried,755,0.0,Approved,On-time,8038.75,Bhopal,High
LOAN004961,CUST001065,2023-03-22,Home,12403100.0,0.0,292,7.77,492654.27,259335.07,Business,883,0.0,Rejected,Not Started,0.0,Ahmedabad,Premium
LOAN004726,CUST001500,2023-03-22,Vehicle,467100.0,467100.0,41,10.67,27578.1,12592.71,Business,564,51441.6,Approved,Late,13645.25,Bhopal,Low
LOAN001794,CUST002242,2023-03-22,Personal,216400.0,0.0,50,13.92,60706.89,23036.98,Freelancer,648,0.0,Rejected,Not Started,0.0,Mumbai,Mid
LOAN000581,CUST000224,2023-03-22,Vehicle,380100.0,0.0,81,10.14,19002.91,9334.37,Salaried,620,307067.06,Rejected,Not Started,0.0,Indore,Low
LOAN005016,CUST002859,2023-03-22,Education,1074800.0,662800.0,137,10.36,95972.6,31734.5,Salaried,704,0.0,Approved,On-time,8268.91,Coimbatore,High
LOAN007927,CUST000585,2023-03-22,Personal,184400.0,159300.0,48,14.0,34321.69,18934.6,Freelancer,618,124860.93,Approved,On-time,4353.11,Indore,Low
LOAN007392,CUST001130,2023-03-22,Vehicle,184800.0,160300.0,32,9.67,40580.5,6936.42,Salaried,681,443579.23,Approved,On-time,5703.02,Delhi,Mid
LOAN007351,CUST001852,2023-03-23,Education,581100.0,581100.0,81,10.62,71437.84,31962.03,Salaried,690,63863.09,Approved,On-time,10080.44,Kolkata,Mid
LOAN007432,CUST002788,2023-03-23,Personal,225300.0,209700.0,57,13.48,18771.13,9003.96,Salaried,664,0.0,Approved,On-time,5001.54,Patna,Low
LOAN001023,CUST000571,2023-03-23,Business,611500.0,508300.0,92,12.84,20382.48,8775.33,Salaried,652,0.0,Approved,On-time,8710.77,Jaipur,Low
LOAN007236,CUST001625,2023-03-23,Vehicle,520000.0,0.0,34,10.9,25999.71,15595.82,Salaried,556,53606.01,Rejected,Not Started,0.0,Coimbatore,Low
LOAN005980,CUST000074,2023-03-23,Vehicle,2154000.0,1902600.0,52,9.75,108086.56,34120.16,Business,724,946798.7,Approved,On-time,45006.69,Coimbatore,High
LOAN005486,CUST001326,2023-03-23,Vehicle,2033700.0,1449800.0,83,10.11,119931.67,44067.37,Salaried,698,794916.07,Approved,On-time,24351.37,Lucknow,High
LOAN003567,CUST000631,2023-03-23,Vehicle,404200.0,300400.0,41,10.46,20208.52,6414.67,Freelancer,561,130306.66,Approved,Late,8745.44,Nagpur,Low
LOAN000010,CUST002584,2023-03-23,Vehicle,922400.0,922400.0,64,10.18,46120.01,9535.1,Salaried,639,41926.52,Approved,On-time,18736.9,Kanpur,Mid
LOAN006221,CUST000813,2023-03-23,Gold,372500.0,307000.0,9,8.2,60552.43,19199.6,Salaried,812,2754.26,Approved,Late,35287.16,Kolkata,Mid
LOAN004410,CUST001957,2023-03-23,Personal,1015500.0,730700.0,30,13.7,171027.19,78677.3,Salaried,669,93971.37,Approved,On-time,28902.81,Chennai,High
LOAN007895,CUST002225,2023-03-23,Business,643900.0,499100.0,69,13.36,21463.91,9828.41,Salaried,602,51002.82,Approved,On-time,10402.21,Bhopal,Low
LOAN005035,CUST000882,2023-03-23,Personal,473200.0,473200.0,30,12.76,40209.21,11522.03,Freelancer,739,0.0,Approved,On-time,18505.72,Bengaluru,Mid
LOAN005253,CUST000199,2023-03-24,Personal,431600.0,431600.0,8,13.3,134225.68,56383.74,Self-employed,701,446611.59,Approved,On-time,56675.35,Kanpur,High
LOAN006473,CUST000073,2023-03-24,Vehicle,333500.0,327200.0,18,10.75,16673.36,8977.96,Business,582,81936.68,Approved,On-time,19763.86,Ahmedabad,Low
LOAN001788,CUST001477,2023-03-24,Home,954600.0,767500.0,256,9.33,15910.59,7329.6,Salaried,606,0.0,Approved,Late,6920.2,Pune,Low
LOAN007039,CUST002395,2023-03-24,Home,6706600.0,6513800.0,205,8.69,111777.24,41865.01,Business,719,393444.26,Approved,On-time,61087.92,Indore,High
LOAN001144,CUST001146,2023-03-24,Vehicle,548300.0,0.0,45,10.17,65125.38,27283.88,Freelancer,679,0.0,Rejected,Not Started,0.0,Hyderabad,Mid
LOAN005589,CUST000535,2023-03-24,Education,320200.0,277600.0,33,10.73,19588.9,6491.66,Self-employed,635,25902.52,Approved,On-time,9751.46,Bengaluru,Low
LOAN000151,CUST002470,2023-03-24,Education,2036800.0,1617800.0,14,9.36,401065.61,155106.43,Business,869,975434.7,Approved,On-time,122431.02,Delhi,Premium
LOAN001522,CUST002771,2023-03-24,Gold,46700.0,36300.0,17,8.7,40826.42,18783.4,Salaried,675,109168.49,Approved,On-time,2277.31,Coimbatore,Mid
LOAN007914,CUST001172,2023-03-24,Personal,79100.0,62000.0,45,13.32,90089.56,33321.84,Self-employed,708,0.0,Approved,On-time,1757.88,Ahmedabad,High
LOAN001892,CUST001849,2023-03-24,Education,1107200.0,714400.0,89,10.32,44287.69,18543.82,Salaried,674,39191.56,Approved,On-time,11519.83,Ahmedabad,Mid
LOAN002479,CUST001968,2023-03-24,Vehicle,1170400.0,921800.0,33,10.48,58519.29,27590.9,Self-employed,577,0.0,Approved,On-time,32272.57,Ahmedabad,Mid
LOAN004479,CUST002590,2023-03-24,Gold,161300.0,161300.0,4,8.94,38490.26,17687.69,Salaried,674,0.0,Approved,On-time,41078.84,Patna,Mid
LOAN007791,CUST001274,2023-03-24,Home,2929800.0,0.0,340,9.12,48830.41,35623.26,Salaried,602,49203.23,Rejected,Not Started,0.0,Patna,Mid
LOAN002839,CUST000321,2023-03-24,Vehicle,208300.0,166400.0,20,10.22,33431.8,8905.78,Salaried,622,16932.27,Approved,On-time,9083.99,Pune,Low
LOAN006342,CUST002687,2023-03-24,Home,3381600.0,3381600.0,170,9.12,56360.47,15797.45,Salaried,702,110850.58,Approved,Late,35500.7,Delhi,Mid
LOAN005939,CUST002137,2023-03-24,Personal,539300.0,0.0,44,13.02,49662.79,19749.57,Self-employed,728,305423.32,Rejected,Not Started,0.0,Chandigarh,Mid
LOAN002702,CUST002683,2023-03-25,Gold,362500.0,362500.0,5,8.1,97566.17,56875.62,Salaried,824,574731.42,Approved,On-time,73974.71,Chennai,High
LOAN003809,CUST000299,2023-03-25,Home,1807300.0,1322400.0,319,8.83,60589.95,25877.28,Salaried,724,881153.86,Approved,On-time,10769.38,Ludhiana,Mid
